hostname,n_planets,avg_pl_rade,avg_pl_bmasse,avg_orbper,sy_dist,st_teff
Kepler-1053,1,0.98,0.904,2.414351654,151.129,4529.0
Kepler-1517,1,9.76,68.7,5.546083665,847.299,7010.0
HATS-15,1,12.385945,689.6911,1.74748753,1139.55,5311.0
Kepler-513,1,2.2,5.48,28.86235584,468.258,5849.0
HATS-69,1,10.592505,183.38791,2.2252577,414.537,5137.0
Kepler-1867,1,1.15985997,1.65,9.887359619,680.583,5693.0
K2-405,1,4.569,18.9,3.435471,197.234,4927.0
KMT-2017-BLG-1057L,1,5.19,23.5,,6500.0,
KMT-2018-BLG-1988L,1,2.22,5.56,,4150.0,
HD 2039,1,12.7,1999.1507,1120.0,85.6922,5945.0
Kepler-932,1,1.37,2.45,1.921437396,465.612,5331.0
K2-230,1,1.96,4.5,2.86041,540.773,5945.0
HD 13189,1,12.4,3480.2385,471.60001,497.823,4175.0
HATS-63,1,13.529263,305.1168,3.0566527,623.232,5627.0
Kepler-1688,1,1.26174569,2.13,5.62012,567.44687087,4632.11
HD 29399,1,13.5,498.99059899,892.7,44.1518,4845.0
K2-338,1,1.03,1.08,3.850614,156.951,4558.0
WASP-145 A,1,10.0881,282.8687,1.7690381,91.299,4900.0
HATS-58 A,1,12.273855,327.3649,4.2180896,403.591,7175.0
TOI-2180,1,11.32107051,875.61726129,260.79,116.685,5695.0
Kepler-862,1,2.21,5.52,3.148664534,1039.03,5333.0
Kepler-1597,1,1.06,1.2,2.94654179,1221.05,6377.0
Kepler-1295,1,1.55,3.02,3.81371974,1174.46,5486.0
OGLE-2018-BLG-1212L,1,9.32,63.5656814,,1550.0,
PSR J1719-1438,1,,382.8,0.090706293,1200.0,4500.0
OGLE-2005-BLG-390L,1,2.21,5.5,3285.0,6600.0,
Kepler-1214,1,2.36,6.17,18.82634264,729.227,5130.0
K2-416,1,2.66,1652.7077164,13.102,120.311,3746.0
Kepler-434,1,12.67,908.96,12.8747099,1222.54,5977.0
TOI-5181 A,1,13.34989601,330.54154328,3.8922295,480.155,6060.0
TOI-3261,1,3.82,30.3,0.8831331,300.141,5068.0
Kepler-881,1,1.78,3.82,4.44448017,1375.18,5961.0
HIP 70849,1,12.9,1430.2278315,3649.0,24.0572,4105.0
HATS-50,1,12.66617,123.9537,3.8297015,756.742,5990.0
OGLE-2017-BLG-1237L,1,13.0,1207.7479466,,6030.0,
Kepler-1630,1,2.19,5.43,509.997402,331.213,4736.0
TOI-329,1,4.94057819,40.4,5.70439,284.388,5614.0
TOI-5218,1,9.86,657.0,4.291452,377.483,4230.0
OGLE-2015-BLG-0954L,1,13.1,1100.0,,1200.0,
Kepler-849,1,8.08167508,298.75870258,394.62508,822.134,5950.0
GJ 724,1,3.27,10.75,5.101284,16.9658,3799.0
GJ 625,1,1.49,2.82,14.628,6.47249,3499.0
HD 35759,1,13.0,1195.0408,82.467,71.2423,6060.0
Kepler-1620,1,1.61,3.22,101.951829,895.069,6157.0
Kepler-1978,1,2.67,7.61,10.84969477,865.512,5251.0
Kepler-559,1,3.61,12.7,17.58752333,776.708,5630.0
WASP-24,1,15.46842,394.1092,2.34121,322.114,6075.0
KMT-2025-BLG-1616L,1,7.34,42.32,,7500.0,
Kepler-1783,1,1.31946731,2.3,8.277440071,264.078,5129.0
HAT-P-9,1,15.614137,238.05467,3.92281072,455.203,6350.0
Kepler-1502,1,3.18,10.2,41.7083629,1514.02,6666.0
Kepler-1317,1,1.56,3.05,0.568874427,728.303,5144.0
OGLE-2012-BLG-0358L,1,13.4,588.0,,1760.0,
HD 88986,1,2.49,17.2,146.05,33.2673,5861.0
TOI-2068,1,1.821,3.97,7.768915,52.9328,3710.0
K2-232,1,11.209,126.49634,11.168454,130.72,6154.0
Kepler-1541,1,1.16,1.65,8.40691199,416.692,5282.0
Kepler-615,1,1.74,3.68,10.35584657,330.0,4655.0
HD 75289,1,14.2,155.7367,3.50927,29.1158,6117.0
K2-340,1,3.36,11.2,29.740451,738.136,5532.0
OGLE-2006-BLG-284L A,1,14.3,144.0,,4000.0,
HIP 39017,1,12.0,7500.7504052,31000.0,66.3217,7201.0
HATS-39,1,17.59813,200.2329,4.5776348,878.521,6572.0
psi1 Dra B,1,13.5,486.2799,3117.0,22.7188,6212.0
NGTS-6,1,14.863134,425.57437,0.882059,308.262,4730.0
TOI-519,1,11.54525012,147.15455244,1.2652328,115.557,3322.0
Kepler-1243,1,1.75,3.71,16.8320729,758.17,5667.0
Kepler-442,1,1.34,2.36,112.3053,365.965,4402.0
NGTS-24,1,13.60770257,165.27077164,3.4678796,683.062,5820.0
Kepler-1074,1,1.25,2.1,5.94566534,250.817,4002.0
TOI-1751,1,2.9507845,19.5,37.46852,113.335,5970.0
Kepler-531,1,2.78,8.15,29.88485741,252.762,4893.0
Kepler-618,1,2.6,7.27,3.595769645,1221.96,5860.0
Kepler-6,1,14.616536,212.31044,3.2346996,587.039,5647.0
Kepler-1672,1,2.97022762,9.11,150.878,391.181,6131.95
HD 29985,1,12.8,1739.47487151,20608.14049,31.2707,4678.0
HD 47536,1,12.6,2330.0,712.13,122.536,4380.0
HD 40956,1,13.2,858.141,578.6,116.593,4869.0
Kepler-1095,1,1.21,1.92,4.27103091,792.522,5658.0
HATS-2,1,12.57647635,435.42491759,1.35413379,341.925,5227.0
Kepler-910,1,0.82,0.477,2.364369015,400.289,6230.0
Kepler-1548,1,2.64,7.46,124.828679,872.279,5706.0
Kepler-601,1,1.9,4.27,5.378868441,414.825,5160.0
Kepler-1772,1,2.68609988,7.68,3.215090036,871.564,5541.0
Kepler-1033,1,2.51,6.85,7.56052806,1455.5,5547.0
K2-149,1,1.64,3.33,11.332,123.676,3745.0
WASP-170,1,12.285064,508.528,2.34478022,305.603,5600.0
Kepler-1397,1,1.72,3.61,47.449955,1198.25,6026.0
KMT-2023-BLG-0469L,1,7.04,39.41072247,,7070.0,
Kepler-738,1,2.5,6.8,24.58721573,1113.65,5327.0
HD 180902,1,13.5,535.54355,510.9,104.577,4961.0
WASP-169,1,14.616536,178.30263,5.6114118,627.066,6110.0
K2-107,1,15.98,266.9772,3.313959,685.2,6061.0
KMT-2017-BLG-1146L,1,14.0,230.0,,6500.0,
HAT-P-8,1,15.6926,406.8224,3.07634,211.553,6200.0
LHS 3844,1,1.303,2.25,0.46292913,14.8846,3036.0
Kepler-1506,1,1.32,2.3,14.0329154,2366.02,5676.0
TOI-3464,1,13.7646283,397.28550875,3.6515568,597.774,6370.0
Kepler-1026,1,2.21,5.52,36.5156053,351.239,4948.0
HIP 97233,1,12.1,6098.17364511,1062.26506,102.275,5020.0
Kepler-1790,1,3.1446145,10.0,31.58889961,1070.17,5866.0
KMT-2018-BLG-1976L,1,13.3,705.57906354,,5840.0,
TOI-5340,1,15.07607904,270.15414595,4.9394392,532.629,5990.0
Kepler-1638,1,1.87,4.16,259.33683,1525.52,5710.0
Kepler-858,1,4.87,21.1,76.13602028,298.532,5653.0
Kepler-899,1,2.68,7.65,19.17891293,1246.43,5595.0
KMT-2016-BLG-1820L,1,12.9,1450.0,,6260.0,
WASP-117,1,11.88154,95.349,10.02165,157.963,6040.0
Kepler-836,1,2.73,7.9,11.36112327,980.035,5895.0
K2-54,1,2.6116925,7.33,9.7833,174.955,3990.0
HAT-P-4,1,14.28,213.255,3.056536,320.451,5860.0
Kepler-1449,1,1.68,3.46,13.2274528,2006.48,5979.0
Kepler-1233,1,2.6,7.27,45.1263042,1178.7,6198.0
HATS-74 A,1,11.56766808,464.02947422,1.73185606,299.389,3776.9
MOA-2011-BLG-262L,1,4.29,17.0,,7200.0,
WASP-195,1,10.31226224,33.05415433,5.051928,484.852,6300.0
HD 38283,1,14.0,127.132,363.20001,38.0615,5981.0
Kepler-1526,1,2.43,6.48,3.908632005,555.574,4601.0
Kepler-922,1,1.42,2.6,0.938466832,536.323,5671.0
GJ 1252,1,1.193,1.32,0.5182331,20.373,3458.0
Kepler-1950,1,1.52696349,2.95,10.77690029,697.253,5455.0
Kepler-1664,1,3.03320653,9.45,14.3868,626.691,5735.81
Kepler-1407,1,2.25,5.69,20.0711504,1396.41,6010.0
Kepler-773,1,1.43,2.63,3.749100061,547.026,5850.0
DS Tuc A,1,5.7,413.179,8.138268,44.0622,5428.0
Kepler-1189,1,1.77,3.78,3.78858982,782.852,6012.0
HD 132406,1,12.8,1887.90073758,908.0,70.7832,5766.0
WASP-58,1,16.02887,308.2951,5.01718,290.404,5800.0
HATS-52,1,15.490838,711.9392,1.36665436,555.134,6010.0
OGLE-2016-BLG-1266L,1,12.4,3813.940884,,3080.0,
Kepler-745,1,2.16,5.31,9.93143556,1780.38,5849.0
6 Lyn,1,13.4,597.83523357,919.86,54.6599,4941.0
Kepler-883,1,1.78,3.82,12.98495573,627.455,6116.0
TOI-2084,1,2.47,6.66,6.0784247,114.549,3551.0
TOI-6016,1,13.67495645,371.85923619,4.023687,364.715,6110.0
HD 144899,1,4.77,20.34101805,40.43914,115.665,6126.0
Kepler-1711,1,1.923,4.36,21.06080055,590.268,5706.0
CoRoT-14,1,12.22,2415.4,1.51214,1744.6,6035.0
OGLE-2012-BLG-0838L,1,8.39,53.1,,6320.0,
Kepler-1097,1,3.26,10.7,187.747029,719.802,5211.0
Kepler-964,1,2.12,5.14,13.5225106,454.626,5427.0
Kepler-983,1,2.36,6.17,60.0855082,714.437,6052.0
HD 136118,1,12.3,4164.18778851,1187.59765,51.4359,6097.0
Kepler-1340,1,1.55,3.02,0.665026916,981.779,6331.0
TOI-2274,1,2.45,6.57,2.67963,48.876,3943.0
HATS-13,1,13.585308,172.58169,3.0440499,421.855,5523.0
Kepler-1849,1,2.38685349,6.29,57.29290009,631.884,4806.0
KMT-2022-BLG-2286L,1,12.1,6038.739733,,7320.0,
Kepler-685,1,10.58,78.8,1.6255222,938.715,5963.0
Kepler-1330,1,1.65,3.36,10.10769068,1720.48,5608.0
Kepler-1558,1,0.68,0.244,3.50470358,325.737,5101.0
Kepler-558,1,2.37,6.21,29.00790538,661.876,5242.0
HD 222155,1,13.4,581.62598481,3999.0,50.6078,5701.0
TOI-1685,1,1.421,3.07,0.66913923,37.6153,3470.0
HIP 105854,1,12.6,2606.1,184.2,78.6381,4780.0
HD 1666,1,12.7,2040.0,270.0,117.908,6317.0
Kepler-970,1,2.609,7.31,16.736525,331.545,4290.0
Kepler-1035,1,1.17,1.71,2.714077555,562.116,5763.0
2MASS J04414489+2301513,1,12.6,2383.6,,120.42398696,2936.0
WD 0806-661,1,12.6,2542.627256,,19.2444,9552.0
HD 16905,1,12.4,3591.4609991,10256.0,39.7401,4866.12
Kepler-421,1,4.16,16.1,704.1984,348.558,5308.0
LHS 1815,1,1.088,1.58,3.814334,29.8424,3643.0
Kepler-1466,1,1.55,3.02,31.1750448,631.949,5884.0
TOI-628,1,11.88154,2011.8639,3.4095675,178.68,6250.0
HAT-P-43,1,13.63,210.395,3.3326414,528.825,5693.0
OGLE-2014-BLG-0319L,1,14.1,181.16219199,,7730.0,
HD 210193,1,14.3,153.1,649.918,42.2029,5790.0
K2-22,1,2.3,444.962,0.381073,243.836,3879.0
TOI-2529,1,11.54525012,743.71847238,64.5949,296.271,5802.0
OGLE-2011-BLG-0265L,1,13.9,280.0,,4380.0,
Kepler-1386,1,1.24,2.07,6.73972381,835.882,5733.0
Kepler-714,1,9.67,67.6,8.098887986,2083.37,5995.0
LHS 475,1,0.991,0.941,2.029088,12.4814,3300.0
K2-400,1,1.163,1.67,3.865053,62.3804,3578.0
Kepler-1271,1,1.48,2.79,3.0255955,831.991,6143.0
Kepler-877,1,2.12,5.14,18.45847097,602.176,5261.0
MOA-2011-BLG-293L,1,12.9,1500.0,3000.0,7720.0,
Kepler-817,1,9.03,60.2,3.990106229,1484.46,5861.0
TOI-2427,1,1.8,3.89,1.3060011,28.5147,4072.0
Kepler-1369,1,2.69,7.7,25.873148,1236.56,5761.0
TOI-3919,1,12.31866979,1233.17421916,7.433234,604.591,6100.0
Kepler-611,1,1.65,3.36,2.437033302,1395.56,5761.0
Kepler-572,1,2.58,7.18,17.20523483,504.667,5212.0
BEBOP-3,1,14.2,177.34825111,547.0,119.052,6033.0
HD 82886,1,13.3,740.5439,705.0,127.061,4953.0
HAT-P-38,1,9.247,84.857,4.640382,255.206,5330.0
TOI-4465,1,14.01122587,1872.00931723,101.94054,121.139,5545.0
K2-289,1,9.1,61.0,13.156969,274.3,5529.0
TOI-3331 A,1,12.97999965,721.47048389,2.0180231,217.193,5609.0
OGLE-2012-BLG-0406L,1,13.2,868.0,,4970.0,
Kepler-1441,1,1.31,2.27,39.4419839,1110.48,5802.0
TOI-833,1,1.27,2.15,1.0418777,41.7148,3920.0
HATS-14,1,11.646151,340.39593,2.7667641,513.011,5346.0
Kepler-819,1,2.76,8.05,33.1995648,664.306,5279.0
WASP-147,1,12.498035,87.40325,4.60273,436.098,5702.0
91 Aqr,1,13.1,1017.0,181.4,44.0304,4665.0
Kepler-999,1,2.34,6.08,5.991857017,545.063,6237.0
Kepler-743,1,1.21,1.92,3.179262921,278.987,5486.0
HD 181720,1,14.0,127.132,956.0,60.2046,5736.0
HD 4208,1,13.9,257.4423,832.97,34.1937,5717.0
K2-382,1,2.072,4.95,21.700156,278.412,5452.0
WASP-56,1,10.53646,143.0235,4.6171,321.084,5600.0
HAT-P-3,1,10.53646,206.5895,2.8997,134.554,5185.0
TOI-2236,1,14.36991326,502.16888306,3.5315902,355.59,6248.0
TOI-4734,1,10.9175472,61.65871096,6.235633,563.068,6070.0
Kepler-463,1,3.05,9.53,8.981016833,394.804,5661.0
WASP-167,1,17.71022,2542.64,2.0219596,423.552,7000.0
K2-13,1,1.89,4.23,39.91488,342.394,5698.0
TOI-1789,1,16.14093221,222.4798849,3.208664,229.067,5991.0
Kepler-1213,1,1.19,1.81,5.34982412,807.812,6050.0
Kepler-1066,1,2.36,6.17,1.931559839,344.251,5762.0
Kepler-1810,1,3.91815325,14.6,101.1330032,1009.87,5492.0
HIP 5763,1,14.2,162.09248757,30.014,31.9043,4352.0
TOI-620,1,3.76,13.6,5.0988179,33.0231,3708.0
KMT-2021-BLG-0192L,1,6.56,34.96112477,,5120.0,
Kepler-882,1,1.23,2.04,3.989539666,504.605,5476.0
Kepler-1516,1,1.75,3.71,7.25931979,1358.95,5904.0
Kepler-637,1,4.75,20.2,23.20584623,786.091,6096.0
Kepler-573,1,2.79,8.2,22.18329658,771.471,5746.0
TOI-4794,1,14.35870428,308.29355479,3.5658116,543.008,6390.0
TOI-2641,1,18.10250383,122.6817651,4.880974,344.045,6100.0
Kepler-655,1,2.71,7.8,46.4063358,752.562,6170.0
HD 190984,1,13.0,1137.82569706,4885.0,148.187,5988.0
HD 10697,1,12.8,1825.2885414,1075.3799,33.1205,5641.0
Kepler-1142,1,1.47,2.76,18.3027248,1273.51,5685.0
Kepler-544,1,2.12,5.14,21.41616926,963.18,6206.0
Kepler-1476,1,1.67,3.43,10.35863224,1002.74,5663.0
KMT-2019-BLG-2783L,1,13.7,368.68095212,,5910.0,
CoRoT-17,1,11.43,772.29,3.7681,1176.12,5740.0
WASP-158,1,11.99363,886.7457,3.656333,524.993,6350.0
HAT-P-61,1,10.07687365,335.9446262,1.90231289,338.84,5587.0
WASP-68,1,14.79588,343.2564,5.0843,226.399,5910.0
Kepler-1608,1,1.73,3.64,16.4735686,832.0,4992.0
Kepler-1123,1,1.67,3.43,4.33946454,704.323,5500.0
Kepler-1301,1,1.4,2.54,9.08237046,854.28,5188.0
Kepler-1615,1,2.06,4.9,47.3126192,1393.83,5865.0
Kepler-812,1,3.55,12.3,10.11716531,1482.74,6761.0
HD 195019,1,13.0,1264.9634,18.20132,37.6681,5751.0
Kepler-684,1,3.36,11.2,6.770302008,1731.27,5493.0
K2-70,1,2.89,8.7,13.97896,232.964,5622.0
TOI-4487 A,1,14.60530185,397.28550875,3.9540709,479.145,6206.0
TOI-2266,1,1.54,2.99,2.326318,51.6004,3200.0
K2-2016-BLG-0005L,1,13.7,349.6112477,4700.0,5200.0,
TOI-762 A,1,8.33948164,79.77493016,3.4716826,98.4458,3266.0
HD 28678,1,13.5,490.09386,380.2,189.908,4972.0
TOI-4559,1,1.415,2.59,3.965991,31.6354,3558.0
Kepler-438,1,1.12,1.46,35.23319,195.94287175,3748.0
Kepler-1914,1,2.9429803,8.97,30.82789993,1621.56,5982.0
TOI-3493,1,3.22,8.97,8.1594667,96.7224,5844.0
Kepler-525,1,2.63,7.41,18.68404933,992.852,5573.0
TIC 393818343,1,12.18416202,1379.37528638,16.24921,93.7345,5756.0
OGLE-2017-BLG-0482L,1,2.95,9.0,,5800.0,
Kepler-1680,1,1.35954736,2.42,8.77424,310.315,5021.0
Kepler-1075,1,1.42,2.6,1.52372816,291.275,3959.0
Kepler-551,1,2.73,7.9,12.3764661,311.175,4286.0
HATS-56,1,18.920792,191.33366,4.324799,564.409,6536.0
TOI-4515,1,12.17,637.0,15.266446,193.499,5433.0
K2-85,1,1.4,3.2,0.68453862616,97.2179,4232.0
HIP 109600,1,13.2,851.7844,232.08,66.3361,5530.0
GJ 649,1,10.8,81.99972901,600.1,10.3796,3734.0
TOI-715,1,1.55,3.02,19.288004,42.4048,3075.0
TOI-908,1,3.186,16.137,3.183792,175.748,5626.0
Kepler-1122,1,2.04,4.82,42.1917357,1230.42,5544.0
Kepler-1462,1,3.82,14.0,65.6488341,1017.82,5756.0
OGLE-2014-BLG-0676L,1,13.0,1169.60853776,,2670.0,
K2-248,1,2.57,7.13,7.17256,406.254,5528.0
Kepler-1745,1,1.92872921,4.38,3.016190052,996.105,5611.0
Kepler-1813,1,1.413,2.58,2.818160057,,5167.0
Kepler-1920,1,2.95415848,9.03,30.2541008,885.913,6277.0
TOI-6330,1,10.89,3179.0,6.8500246,139.042,3539.0
ZTF J1230-2655,1,13.78704626,7024.0077947,0.23597766,186.69,10000.0
WASP-150,1,11.99363,2688.8418,5.644207,527.995,6218.0
Kepler-886,1,1.52,2.92,6.24146367,711.297,6098.0
Kepler-1412,1,0.83,0.498,3.6146051,755.678,5880.0
K2-315,1,0.95,0.809,3.1443189,56.9686,3300.0
KOI-13,1,16.948008,2949.4624,1.763588,519.096,7650.0
WASP-28,1,13.66374747,282.54945382,3.40883495,348.494,6084.0
WASP-98,1,12.823096,293.03926,2.96264036,281.742,5473.0
TOI-157,1,14.414774,375.0394,2.0845435,355.683,5404.0
OGLE-2017-BLG-1099L,1,13.1,959.84178914,,7250.0,
TOI-6716,1,0.982,0.911,4.7185898,18.8873,3110.0
HD 80913,1,12.0,7505.2000029,10839.83341,61.3603,6013.24
K2-245,1,4.34,17.4,11.89307,456.064,5793.0
Kepler-1512,1,1.18,1.76,20.35972599,162.0,4372.0
Kepler-1248,1,1.18,1.76,7.46725407,593.026,6149.0
Kepler-1830,1,3.32992941,11.1,56.49330139,1056.88,6160.0
K2-95,1,3.31,11.0,10.1346454,179.854,3566.0
OGLE-2019-BLG-0249L,1,12.7,2262.93825784,,6370.0,
TOI-1135,1,9.34085,51.42,8.0277283,114.048,5962.7
AB Pic,1,12.3,4290.5,,50.0475,5285.0
HD 216437,1,13.0,1334.8793094,1359.0,26.6902,5909.0
BD+15 2940,1,13.7,352.78,137.48,426.42,4796.0
MOA-2009-BLG-266L,1,3.21,10.4,2800.0,3040.0,
Kepler-1766,1,2.27904508,5.81,105.0149994,501.229,5868.0
HD 183579,1,3.49,20.4,17.471291,57.2651,5784.0
TOI-5153,1,11.88151954,1036.12060682,20.33003,390.484,6300.0
MASCARA-4,1,16.98160576,532.36258173,2.8240932,170.696,7800.0
BD+14 4559,1,13.8,330.5432,268.94,49.352,4864.0
OGLE-2019-BLG-0304L,1,14.2,162.09248757,,6980.0,
2MASS J01033563-5515561 A,1,12.3,4131.79,,47.2,
HD 224538,1,12.7,2075.73732612,1202.05199,79.0608,6097.0
Kepler-491,1,8.92,59.0,4.225384512,630.785,5582.0
HAT-P-40,1,17.03768,152.5584,4.45724,464.469,6080.0
Gaia-5,1,12.1,6633.07885409,358.62,41.1813,3447.0
K2-217,1,3.57854073,12.5,14.074524,381.878,5967.0
Kepler-669,1,4.83,20.8,4.125546869,2063.41,6038.0
SPECULOOS-3,1,0.977,0.894,0.71912603,,2800.0
Kepler-729,1,3.58,12.5,3.166353714,1921.15,5633.0
HAT-P-68,1,12.016048,230.10892,2.29840551,202.152,4508.0
K2-39,1,6.27704,28.6047,4.60543,307.47,4881.0
Kepler-1118,1,2.74,7.95,38.6715075,888.325,5688.0
Kepler-98,1,1.99,3.55,1.54168,350.315,5539.0
TOI-4641,1,8.18255591,1229.99593509,22.09341,86.3501,6560.0
Kepler-1780,1,3.60600667,12.7,109.4449997,790.516,5403.0
HD 219139,1,14.0,247.90615746,275.5,104.935,4831.0
Kepler-1173,1,0.89,0.64,0.7698536,377.06,5252.0
HD 8326,1,9.58,66.6,158.991,30.6862,4914.0
TOI-640,1,19.2794468,181.16219199,5.003777,341.997,6460.0
GJ 832,1,13.8,314.65012293,3853.0,4.96435,3472.0
Kepler-1298,1,1.31,2.27,7.12811928,544.163,6339.0
Kepler-537,1,1.41,2.57,3.247555219,439.4,5763.0
Kepler-1966,1,1.10479327,1.39,8.617429733,484.601,5009.0
Kepler-1205,1,1.41,2.57,1.078390352,698.485,5226.0
Kepler-800,1,2.85,8.5,14.13176026,1019.26,5315.0
Kepler-1627,1,3.69,13.2,7.20283653,317.437,5445.0
Kepler-1736,1,3.8765856,14.3,37.81029892,1430.0,6085.0
omi CrB,1,13.7,355.96781584,187.01,84.7883,4769.0
TOI-3082,1,3.6621,13.0,1.926907,113.048,4263.0
K2-375,1,2.243,5.66,14.453895,696.1,5822.0
Kepler-1477,1,1.18,1.76,11.55530021,680.828,5100.0
TOI-1739,1,1.946,4.45,8.303341406,70.9819,4814.0
HD 109749,1,11.1,85.8141,5.239891,63.0821,5824.0
HD 56414,1,3.71,13.3,29.04992,272.217,8500.0
HD 90156,1,4.43,17.98,49.77,21.9496,5599.0
WASP-34,1,11.209,177.9848,4.31768,132.096,5700.0
OGLE-2013-BLG-0341L B,1,1.16,1.66,,911.0,
Kepler-1011,1,2.87,8.6,5.753221974,736.779,5416.0
HD 175167,1,12.3,4703.8604236,1175.0,71.0863,5635.0
Kepler-1886,1,2.58158428,7.18,24.2758007,1059.51,5745.0
Kepler-1455,1,2.16,5.31,49.276764,357.621,4075.0
Kepler-794,1,2.11,5.1,11.13125132,931.192,5839.0
Kepler-636,1,4.45,18.1,16.080661147,310.301,5203.0
OGLE-2017-BLG-1522L,1,14.0,240.0,,7490.0,
TOI-2211,1,1.561,3.06,3.092686757,70.2932,5253.0
HD 110082,1,3.2,10.3,10.18271,105.096,6200.0
HD 108341,1,13.3,715.11391575,1129.0,48.9102,5122.0
Kepler-1836,1,2.55303229,7.05,5.254169941,1472.62,6123.0
WASP-139,1,8.9672,37.18611,5.924262,212.472,5310.0
HR 810,1,12.7,1970.5361234,302.79999,17.3181,6167.0
HD 18438,1,12.1,6674.396547,803.0,224.146,3860.0
HD 222582,1,12.6,2660.2371,572.38,42.1586,5790.0
Kepler-942,1,2.13,5.18,44.96417488,216.354,4861.0
Kepler-994,1,1.6,3.19,1.151166506,188.158,3934.0
Kepler-1293,1,0.97,0.871,5.57654784,1028.16,6241.0
Kepler-600,1,2.9,8.75,23.67517607,619.723,5279.0
Kepler-941,1,3.08,9.69,17.42395198,1088.36,5539.0
GJ 680,1,12.0,7977.4930157,17281.66514,9.67315,3563.0
OGLE-2013-BLG-0911L,1,12.5,3020.0,,3220.0,
TOI-4638,1,2.933,8.92,10.283918787,168.248,5700.0
HD 80869,1,12.8,1609.80088146,1752.92067,85.3951,5837.0
Kepler-453,1,6.204,16.0,240.503,442.846,5527.0
K2-181,1,2.69,7.7,6.8941,360.911,5528.0
WASP-141,1,13.56289,854.9627,3.310651,516.543,5900.0
Kepler-1391,1,1.68,3.46,54.4092333,1038.35,5840.0
Kepler-1575,1,1.31,2.27,2.55314213,1246.92,5667.0
Kepler-1724,1,2.83677238,8.43,6.45442009,1060.77,6092.0
Kepler-869,1,3.61,12.7,40.4287755,939.455,5664.0
Kepler-958,1,2.06,4.9,9.7678805,449.773,5421.0
Kepler-1049,1,0.95,0.809,3.273460736,162.006,3864.0
Kepler-1589,1,1.09,1.32,0.991665274,1513.14,6166.0
Kepler-1623,1,1.31,2.27,4.36128348,837.481,5772.0
TOI-1883,1,5.65,27.2,4.50638,115.369,3477.0
TOI-2449,1,11.24,222.0,106.14468,156.786,6021.0
K2-402,1,2.678,7.65,17.27474,523.055,5716.0
HD 23596,1,12.4,3786.607641,1535.11912,52.0018,6040.0
ome Ser,1,14.0,233.92170755,278.59,76.7556,4724.0
TOI-5736,1,1.56,3.05,0.64899,92.3604,3949.0
Kepler-1229,1,1.4,2.54,86.828989,265.482,3784.0
Kepler-1678,1,3.30422249,10.9,147.974,847.339,5754.0
Kepler-735,1,2.95,9.01,11.51516988,695.059,5107.0
KMT-2021-BLG-1554L,1,6.9,38.13940884,,7680.0,
K2-126,1,1.97,4.54,7.385655,102.953,4339.0
Kepler-76,1,15.24424,638.8383,1.5449298,822.96,6409.0
TOI-244,1,1.52,2.68,7.397225,22.0337,3433.0
POTS-1,1,10.548,734.16,3.1606296,747.959,4400.0
K2-333,1,6.18,31.6,14.759287,343.99,5880.0
Kepler-635,1,2.64,7.46,23.44971004,1141.08,6174.0
Kepler-835,1,2.79,8.2,11.41909375,2406.33,5954.0
eps Eri,1,14.1,209.76674862,2671.0,3.2026,5020.38
Kepler-1561,1,1.09,1.32,1.005207007,839.076,5957.0
Kepler-1044,1,2.67,7.61,6.77408868,1278.96,5985.0
XO-7,1,15.389957,225.34147,2.8641424,234.149,6250.0
Kepler-1024,1,3.91,14.5,66.4162133,1087.4,5143.0
TOI-2136,1,2.19,6.37,7.851928,33.3631,3342.0
Kepler-782,1,3.21,10.4,158.6853308,446.844,5867.0
Kepler-1325,1,2.86,8.55,33.8786838,973.368,5550.0
Kepler-1460,1,1.96,4.5,29.9633247,553.218,4422.0
K2-186,1,3.17207779,10.2,41.474219,330.739,5784.0
WASP-5,1,12.184,502.15,1.6284279,309.137,5700.0
TOI-4364,1,2.01,4.7,5.424019,43.9662,3528.0
KMT-2024-BLG-2059L,1,2.54,6.99222495,,6070.0,
K2-354,1,1.56,3.05,3.793306,91.722,3669.0
Kepler-1754,1,2.43996509,6.53,8.195949554,718.945,4723.0
Kepler-1936,1,3.16615594,10.2,126.5569992,871.096,6501.0
KMT-2021-BLG-1150L,1,13.9,279.68899816,,3800.0,
Kepler-766,1,3.39,11.4,6.10027804,2297.62,5992.0
2MASS J11011926-7732383,1,11.9,8899.195396,,,
omi UMa,1,13.0,1160.39151396,1569.81,54.9149,5075.0
OGLE-2017-BLG-1140L,1,13.5,505.0,,,
KMT-2019-BLG-0297L,1,12.1,6038.739733,,3090.0,
Kepler-1924,1,2.65446572,7.53,15.33170033,1910.77,5726.0
TOI-5728,1,1.31,2.27,11.49761,54.7045,3419.0
TOI-3353,1,2.6667555,7.59,4.6657965,78.7577,6365.0
TOI-4603,1,11.67975789,4096.80816623,7.24599,225.643,6264.0
Qatar-8,1,14.403565,117.91493,3.71495,281.498,5738.0
TOI-564,1,11.43318,464.98529,1.651144,199.581,5640.0
TOI-1516,1,15.24421375,1004.33776612,2.056014,247.054,6520.0
TOI-5232,1,12.778238,743.71847238,4.0966692,609.388,6500.0
TOI-682,1,3.74186,13.5,6.8392388,83.1548,5085.0
AF Lep,1,13.0,1147.36054927,8905.0,26.8564,6140.0
HAT-P-63,1,12.5428494,195.1466419,3.377728,403.458,5400.0
Kepler-1686,1,1.42553017,2.62,9.30987,729.823,5714.96
